"adult","also_known_as","biography","birthday","deathday","gender","homepage","id","imdb_id","known_for_department","name","place_of_birth","popularity","profile_path","success","status_code","status_message"
false,"[""Donald Frye""]","​From Wikipedia, the free encyclopedia.

Don Frye  (born November 23, 1965, height 6' 1"" (1,85 m)) is a retired American mixed martial artist, actor, and professional wrestler. Frye rose to fame fighting in early Ultimate Fighting Championship events, winning the UFC 8 and Ultimate Ultimate 96 tournaments.

Description above from the Wikipedia article Don Frye, licensed under CC-BY-SA, full list of contributors on Wikipedia","1965-11-23",,2,,82042,"nm1675025","Acting","Don Frye","Sierra Vista, Arizona, USA",5.822,"/7IgjXmXBB1q0a9PGsanGts2DDnH.jpg",,,
false,"[]","",,,2,,1052879,"nm2205833","Acting","William Nero Jr.",,0.6,,,,
false,"[]","",,,1,,1052878,"nm5075881","Acting","Elena Kenney",,0.765,,,,
false,"[]","",,,2,,1052877,"nm3156661","Acting","John Scherp",,0.84,,,,
false,"[]","",,,2,,83402,"nm1169522","Acting","Wesley Walker",,0.833,,,,
false,"[]","",,,2,,1052876,"nm0457244","Acting","John Kishline",,1.4,,,,
false,"[]","William ""Bill"" Camp is an American actor. He is best known for playing Detective Dennis Box in the HBO limited television series The Night Of, for which he was nominated for the Primetime Emmy Award for Outstanding Supporting Actor in a Limited Series or Movie.","1964-10-22",,2,,121718,"nm0131966","Acting","Bill Camp","Massachusetts, USA",14.04,"/yZFata0EVr7TbIAz8vZFyiDKDts.jpg",,,
false,"[]","James Vincent Russo (born April 23, 1953) is an American film and television actor. He has starred in over 90 films in three decades.

Description above from the Wikipedia article James Russo, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1953-04-23",,2,,785,"nm0751638","Acting","James Russo","New York City, New York, USA",10.195,"/nubhNb5OUkzsrndD1BNqzp7MGyo.jpg",,,
false,"[]","",,,2,,1226707,"nm0431851","Acting","John Judd",,1.62,"/93d6ih4OrAZEy33AeM6L2gWHWhW.jpg",,,
false,"[]","Matt Craven (born November 10, 1956) is a Canadian actor.

Craven was born Matthew John Crnkovich in Port Colborne, Ontario, the son of Joanne Leslie, a hairdresser, and Nick Crnkovich. He has an older sister, Deborah. Craven is married to Sally Craven née Sutton and has two children, Nicholas and Josephine.

Craven's film credits include Meatballs, Happy Birthday to Me, Tin Men, Blue Steel, Jacob's Ladder, K2, A Few Good Men, Indian Summer, Crimson Tide, The Juror, Paulie, Dragonfly, The Life of David Gale, Timeline, The Clearing, Assault on Precinct 13, Déjà Vu and Disturbia. His television credits include American Gothic, L.A. Doctors, ER, Boomtown, The Lyon's Den, Without a Trace and Raines.

Description above from the Wikipedia article Matt Craven, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1956-11-10",,2,,13525,"nm0002023","Acting","Matt Craven","Port Colborne, Ontario, Canada",12.989,"/AboGkEDZnV4SJvqXdEXNL6qoZLn.jpg",,,
false,"[""Adam Munci ""]","Adam Mucci is actor.",,,2,,17193,"nm1364079","Acting","Adam Mucci",,3.434,"/mrIKObgW4nqnnormeKYtNIijyX6.jpg",,,
false,"[""Domenico \""Domenick\"" Lombardozzi"",""도메닉 롬바르도지""]","An American actor best known for his role as Thomas ""Herc"" Hauk on The Wire. Lombardozzi was inspired to act by the film State of Grace.","1976-03-25",,2,,17941,"nm0518511","Acting","Domenick Lombardozzi","Bronx, New York, USA",11.178,"/IKNcS1KQqICetjCZSZ8IYqGl7h.jpg",,,
false,"[""캐리 멀리건"",""Кері Малліґан"",""Кэри Маллиган""]","Carey Hannah Mulligan (born 28 May 1985) is an English actress. She has received numerous accolades, including a British Academy Film Award and a Critics' Choice Movie Award, in addition to nominations for two Academy Awards, two Golden Globe Awards, four Screen Actors Guild Awards, and a Tony Award.

Mulligan made her professional acting debut on stage in the 2004 Kevin Elyot play Forty Winks at the Royal Court Theatre. Her film debut came with a supporting role in the romantic drama Pride & Prejudice (2005), followed by roles in television, including the drama series Bleak House (2005) and the television film Northanger Abbey (2007). She also played Sally Sparrow in the Doctor Who episode ""Blink"". Mulligan made her Broadway debut in the 2008 revival of the Anton Chekhov play The Seagull, which earned her an Ian Charleson Commendation Award.

Mulligan's breakthrough role came as a 1960s schoolgirl in the coming-of-age drama film An Education (2009), for which she won the BAFTA Award for Best Actress in a Leading Role, and gained her first nomination for the Academy Award for Best Actress. She continued as an established actor, with roles in the dystopian romance Never Let Me Go (2010), action drama Drive (2011), which earned her a nomination for the BAFTA Award for Best Actress in a Supporting Role, erotic drama Shame (2011), romantic drama The Great Gatsby (2013), and the black comedy-drama Inside Llewyn Davis (2013). In 2015, Mulligan was nominated for a Tony Award for Best Actress in a Play for her performance in the Broadway revival of David Hare's Skylight. In 2018, she starred in the Netflix limited series Collateral and Paul Dano's acclaimed drama film Wildlife. For her portrayal of a vigilante in the thriller Promising Young Woman (2020), Mulligan received widespread praise and a second Academy Award nomination for Best Actress.​","1985-05-28",,1,,36662,"nm1659547","Acting","Carey Mulligan"," Westminster, London, England",21.141,"/3B1PDEBAZKyNLUbXggU7C215BCs.jpg",,,
false,"[]","Liliane Rudabet Gloria Elsveta Sobieski (born June 10, 1982), known professionally as Leelee Sobieski, is an American actress. Sobieski achieved recognition in her mid-teens for her performance in the 1998 film Deep Impact. She received an Emmy nomination for the 1999 TV movie Joan of Arc, and two Golden Globe nominations for Joan of Arc and the 2001 TV movie Uprising.

​From Wikipedia, the free encyclopedia","1983-06-10",,1,,22290,"nm0005447","Acting","Leelee Sobieski","New York City, New York, USA",29.542,"/gec4o10UZZFCtTGAtebcNR4g0PF.jpg",,,
false,"[""Емілі де Рейвін"",""Emilie DiRavin"",""Emilie de Raven""]","From Wikipedia, the free encyclopedia

Emilie de Ravin (born 27 December 1981) is an Australian actress. She is commonly associated with her roles as Tess Harding on Roswell and Claire Littleton on the ABC drama Lost.

De Ravin's film credits include Santa's Slay (2005), The Hills Have Eyes (2006) and Ball Don't Lie (2008). She starred as Brendan Frye's heroin-addicted ex-girlfriend Emily in the neo-noir film Brick (2005). She had a small cameo in Public Enemies (2009) and more recently starred in Remember Me (2010). De Ravin was included on Maxim's Hot 100 list three times: in 2005, on #47, the next year on #65, and in 2008 on #68.

Description above from the Wikipedia article Emilie de Ravin, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1981-12-27",,1,"https://shanahan.com.au/client/emilie-de-ravin/",28660,"nm0211087","Acting","Emilie de Ravin","Mount Eliza, Victoria, Australia",22.999,"/xY5FpF5wVN21LsUOQOzySWwp62.jpg",,,
false,"[""Channing Matthew Tatum"",""Ченнинг Татум"",""채닝 테이텀"",""تشانينج تيتوم"",""チャニング・テイタム"",""แชนนิง เททัม"",""查尼·泰坦"",""Ченнінг Татум"",""Ченнінг Тейтум"",""Ченнінґ Тейтум"",""Chan""]","Channing Matthew Tatum (born April 26, 1980) is an American actor and film producer. He began his career as a fashion model before turning to film roles, having starred in She's the Man (2006), Step Up (2006), Fighting (2009), Public Enemies (2009), G.I. Joe: The Rise of Cobra (2009), and Dear John (2010).","1980-04-26",,2,"http://www.channingtatumunwrapped.com/",38673,"nm1475594","Acting","Channing Tatum","Cullman, Alabama, USA",42.105,"/e5p1xrGtPfpJBQR9Pt3B6W4buZP.jpg",,,
false,"[""Shawn Wayne Hatosy""]","Shawn Wayne Hatosy (born December 29, 1975) is an actor with over 40 film and television credits to his name.

​From Wikipedia, the free encyclopedia","1975-12-29",,2,,52647,"nm0004999","Acting","Shawn Hatosy","Frederick, Maryland, USA",10.339,"/lmgbgh4ALWuzLMfLWFNxJ6wqyJI.jpg",,,
false,"[]","From Wikipedia, the free encyclopedia.

Michael A. Bentt (born September 4, 1965 in London, England) is a film and television actor and retired heavyweight boxer. Of Jamaican lineage, he was born in East Dulwich, London, but raised in the Cambria Heights section of Queens in New York City. Bentt is a one-time heavyweight champion, having held the World Boxing Organization championship from October 1993 until March 1994. As an actor he's best known for co-starring as Sonny Liston in Michael Mann's Ali and as Biggis/El Plaga in Damon Dash's indie urban hip hop classic ""State Property 2"".

Description above from the Wikipedia article Michael Bentt, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1965-09-04",,2,,90449,"nm0072715","Acting","Michael Bentt","London, England",0.934,"/vUmKiF7pK9CcCL5ujOC8zRJ6zej.jpg",,,
false,"[""Rebecca G. Spence "",""Rebecca C. Grant""]","Rebecca Spence is an American stage, film and television actress.","1976-04-18",,1,,143714,"nm2050642","Acting","Rebecca Spence","Chicago, Illinois, USA",7.376,"/c284xbwhHvFsd38W71hL0H6HVQE.jpg",,,
false,"[""Branka Katic""]","​From Wikipedia, the free encyclopedia

Branka Katić (born 20 January 1970) is a Serbian actress known for appearing in the movies Black Cat, White Cat and Public Enemies, and in the TV series Big Love.

Description above from the Wikipedia article Branka Katić, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1970-01-20",,1,,15268,"nm0441287","Acting","Branka Katić","Belgrade, Yugoslavia (now Serbia)",5.175,"/18EiJTZpt7KtvUoYPm38dmgXfHD.jpg",,,
false,"["" John Augstin Ortiz"",""존 오티즈""]","John Ortiz (born November 21, 1969) is an American actor and Artistic Director/Co-Founder of LAByrinth Theater Company.

Description above from the Wikipedia article John Ortiz, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1968-05-23",,2,,40543,"nm0651159","Acting","John Ortiz","Brooklyn, New York City, New York, USA",10.682,"/tMDPYhpc9nqIJAK3vtMroEH9qho.jpg",,,
false,"[""Стивен Дорфф""]","Stephen Dorff (born July 29, 1973) is an American actor, best known for portraying Stuart Sutcliffe in Backbeat, Johnny Marco in Somewhere, and for his roles in Blade and Cecil B. DeMented.","1973-07-29",,2,"http://stephen-dorff.net/",10822,"nm0001151","Acting","Stephen Dorff","Atlanta, Georgia, USA",18.145,"/kuFyGa2HZB7hAQTUn3WKlgKAVjm.jpg",,,
false,"[""William Crudup"",""William Gaither Crudup"",""Μπίλι Κράνταπ"",""빌리 크루덥""]","William Gaither Crudup (born July 8, 1968) is an American actor. He is a four-time Tony Award nominee, winning once for his performance in Tom Stoppard's play The Coast of Utopia in 2007. He has starred in numerous high-profile films, including Without Limits, Princess Mononoke, Almost Famous, Big Fish, Mission: Impossible III, Watchmen, Public Enemies, Spotlight, Jackie, The Stanford Prison Experiment, Justice League, and Alien: Covenant, in both lead and supporting roles. He has been nominated for an Independent Spirit Award for Best Male Lead for his performance in Jesus' Son, and received two Screen Actors Guild Award nominations as part of an ensemble cast for Almost Famous and Spotlight, winning for the latter.

Crudup starred in the streaming television series Gypsy (2017) and The Morning Show (2019), the latter of which earned him a Primetime Emmy Award and a Critics' Choice Television Award.","1968-07-08",,2,,8289,"nm0001082","Acting","Billy Crudup","Manhasset, New York, USA",19.491,"/2fuCSqWskRaHNBJQsfb0iDPfnWa.jpg",,,
false,"[""Рори Кокрейн""]","Rory Cochrane (born February 28, 1972) is an American actor.  He is known for playing Ron Slater in Dazed and Confused, Lucas in Empire Records, and Tim Speedle in CSI: Miami.","1972-02-28",,2,,51792,"nm0168262","Acting","Rory Cochrane","Syracuse, New York, USA",9.79,"/pKcfuI1Tg0nQ4xoQ0DA2r65oT4K.jpg",,,
false,"[""Jason Clark"",""Джейсон Кларк"",""제이슨 클락""]","An Australian film and television actor. Clarke has appeared in many TV series. He is best known as a TV actor for his role as Tommy Caffee on the television series Brotherhood. He has also appeared in many films, often as an antagonist.","1969-07-17",,2,,76512,"nm0164809","Acting","Jason Clarke","Winton, Queensland, Australia",20.245,"/jGMOmi7LxpSO6842gJOZKt1gs9N.jpg",,,
false,"[""Tenoch Huerta Mejía"",""טנוץ׳ הוארטה""]","Tenoch Huerta Mejía (29 January 1981) is a Mexican actor. He has appeared in a number of movies in Latin America and Spain. He is known for Sin nombre (2009), Días de gracia (2011) and Güeros (2014). He played Rafael Caro Quintero in Netflix's Narcos: Mexico.","1981-01-29",,2,,87265,"nm2204178","Acting","Tenoch Huerta","Mexico City, Mexico.",15.525,"/5qoAmQpcPCjf4Pd6aTZOeINGYzk.jpg",,,
false,"[]","","1994-02-22",,2,,1484103,"nm1246493","Acting","Andrés Márquez","Mexico City, Distrito Federal, Mexico",7.249,"/ntDtU18B6bQTC2c1LrGM0xbTlcg.jpg",,,
false,"[""Flor Edwarda Gurrola"",""Eduarda Gurrola"",""Edwarda Gurrola""]","","1979-09-29",,1,,1047744,"nm0348737","Acting","Flor Eduarda Gurrola",,6.706,"/gRBv1x3KcqNHWMyTTngtNyyHhx5.jpg",,,
false,"[""Héctor Kotsifakis"",""엑토르 코치파키스""]","","1971-09-12",,2,,133766,"nm2026965","Acting","Hector Kotsifakis","Torreon, Coahuila, Mexico",2.744,"/yMlCG0Yqigqo1dg8SCBrwUrjW8H.jpg",,,
false,"[]","","1989-09-27",,2,,238002,"nm0673002","Acting","Álex Perea","Ciudad de México, México",1.708,"/9EWtMGVGMWKNs1XDuPCVmzvxGmj.jpg",,,
false,"[]","",,,2,,42015,"nm2460286","Acting","Ariel Galvan",,0.706,,,,
false,"[]","",,,2,,234069,"nm0555094","Acting","Fermín Martínez",,1.62,"/iTyiqBVmQ416TB67s3y8MCaz7xV.jpg",,,
false,"[""Lázaro Gabino"",""Lázaro Rodríguez"",""Lázaro Gabino Rodríguez""]","Gabino Rodríguez is an actor and writer, known for A tiro de piedra (2010), Perpetuum Mobile (2009) and La niña en la piedra (2006).",,,2,,1018056,"nm0735851","Acting","Gabino Rodríguez",,4.906,"/dRFedtuDGU7lqkra2ZF3MoRlejF.jpg",,,
false,"[""Hector Jimenez""]","​From Wikipedia, the free encyclopedia.

Héctor Jiménez  (born December 13, 1973) is a Mexican actor best known for playing Esqueleto, Nacho's tag team partner in the movie Nacho Libre. He is also Mr. Tumnus in Epic Movie and the cashier in Wild Hogs. He worked in a theater company in Tijuana for eight years before moving to Mexico City where he worked for a Swiss company, a clown theater. In 2007 he was nominated in the MTV Movie Awards for Best Fight Scene with Jack Black and the Los Duendes.

Jiménez appeared on the August 23, 2007 episode of the pre-schooler's show Yo Gabba Gabba! on Nick Jr. for the recurring Dancey Dance segment.

Description above from the Wikipedia article Héctor Jiménez, licensed under CC-BY-SA, full list of contributors on Wikipedia","1973-12-13",,2,,57410,"nm0422948","Acting","Héctor Jiménez","Guadalajara, Jalisco, Mexico",4.707,"/8eNizTOeHjpjMiTJziLgdlf09wO.jpg",,,
